consumer_id,service_type,region,tenure_months,new_customer_price,renewal_price,is_anomaly
CONS_08440,broadband,London,12,29.16,28.55,False
CONS_08441,subscription,North East,11,13.83,13.95,False
CONS_08442,broadband,South East,10,33.23,33.84,False
CONS_08443,broadband,London,16,22.48,23.86,False
CONS_08444,mobile,Scotland,8,26.27,27.16,False
CONS_08445,subscription,Midlands,10,10.37,11.54,False
CONS_08446,broadband,London,21,19.01,15.98,False
CONS_08447,mobile,North West,9,22.96,22.22,False
CONS_08448,mobile,London,1,15.43,18.79,False
CONS_08449,broadband,North West,8,43.78,40.95,False
CONS_08450,subscription,South East,1,8.33,8.47,False
CONS_08451,subscription,London,15,10.89,11.97,False
CONS_08452,broadband,North East,12,28.33,29.54,False
CONS_08453,broadband,Wales,10,31.88,31.18,False
CONS_08454,subscription,South West,6,11.55,12.53,False
CONS_08455,broadband,South West,22,16.18,18.1,False
CONS_08456,broadband,North East,6,39.16,39.08,False
CONS_08457,subscription,Midlands,78,10.76,13.99,True
CONS_08458,subscription,South East,22,22.44,24.26,False
CONS_08459,mobile,Midlands,57,25.75,32.56,True
CONS_08460,mobile,Scotland,6,24.75,27.75,False
CONS_08461,subscription,South East,23,8.5,9.7,False
CONS_08462,mobile,North West,11,22.89,24.68,False
CONS_08463,mobile,South East,13,31.52,37.82,False
CONS_08464,subscription,North West,22,12.61,13.25,False
CONS_08465,mobile,Midlands,8,22.08,21.37,False
CONS_08466,mobile,North West,23,24.14,24.83,False
CONS_08467,broadband,South East,7,36.18,41.72,False
CONS_08468,mobile,London,6,24.35,23.73,False
CONS_08469,mobile,South West,18,26.63,23.3,False
CONS_08470,broadband,North West,1,20.8,22.58,False
CONS_08471,mobile,North West,14,20.92,21.13,False
CONS_08472,subscription,Midlands,14,12.09,15.14,False
CONS_08473,mobile,South West,51,19.06,20.38,False
CONS_08474,broadband,North West,18,26.82,30.99,False
CONS_08475,broadband,Wales,12,30.19,30.38,False
CONS_08476,broadband,South East,16,22.12,24.28,False
CONS_08477,subscription,North East,18,11.76,12.68,False
CONS_08478,mobile,Scotland,19,27.2,31.79,False
CONS_08479,broadband,Midlands,56,31.59,38.31,True
CONS_08480,subscription,London,15,7.96,8.46,False
CONS_08481,broadband,Wales,13,35.38,35.51,False
CONS_08482,broadband,South East,25,30.55,34.74,False
CONS_08483,subscription,North West,55,12.34,15.07,True
CONS_08484,mobile,Midlands,6,26.89,26.58,False
CONS_08485,subscription,Midlands,10,12.99,12.74,False
CONS_08486,subscription,South East,18,14.68,15.31,False
CONS_08487,subscription,South West,7,13.94,14.22,False
CONS_08488,broadband,South East,22,20.8,21.8,False
CONS_08489,subscription,Scotland,15,16.52,16.39,False
CONS_08490,mobile,London,23,29.06,33.26,False
CONS_08491,broadband,South East,84,23.17,26.49,False
CONS_08492,subscription,South West,16,7.76,8.68,False
CONS_08493,mobile,London,4,24.06,26.7,False
CONS_08494,subscription,South West,75,11.8,10.66,False
CONS_08495,mobile,South East,22,15.29,16.15,False
CONS_08496,mobile,Midlands,15,22.77,25.52,False
CONS_08497,broadband,London,6,27.89,32.49,False
CONS_08498,subscription,Wales,20,22.24,22.9,False
CONS_08499,mobile,South West,12,22.13,25.7,False
CONS_08500,broadband,Scotland,49,27.19,35.11,True
CONS_08501,broadband,South East,20,27.3,29.28,False
CONS_08502,subscription,Midlands,1,15.92,13.56,False
CONS_08503,broadband,Midlands,12,27.1,28.14,False
CONS_08504,mobile,London,2,28.77,28.16,False
CONS_08505,mobile,Wales,19,27.71,27.62,False
CONS_08506,broadband,Wales,95,19.82,22.56,False
CONS_08507,mobile,Midlands,3,25.13,26.93,False
CONS_08508,broadband,South East,8,33.69,33.83,False
CONS_08509,subscription,North West,63,8.9,8.83,False
CONS_08510,subscription,North East,12,12.72,13.79,False
CONS_08511,broadband,Scotland,4,32.49,33.51,False
CONS_08512,mobile,North West,9,13.93,15.41,False
CONS_08513,mobile,North East,16,18.33,17.96,False
CONS_08514,subscription,South East,43,9.78,11.59,True
CONS_08515,broadband,North West,8,31.81,32.3,False
CONS_08516,mobile,Midlands,11,20.28,19.41,False
CONS_08517,subscription,Midlands,38,11.28,11.3,False
CONS_08518,broadband,North East,13,31.21,38.87,False
CONS_08519,mobile,Wales,57,20.38,25.94,True
CONS_08520,broadband,South East,9,27.0,26.65,False
CONS_08521,mobile,North West,7,22.78,22.96,False
CONS_08522,broadband,London,4,25.28,24.77,False
CONS_08523,subscription,South West,4,19.79,20.41,False
CONS_08524,mobile,London,7,30.4,31.63,False
CONS_08525,broadband,Scotland,3,23.26,26.83,False
CONS_08526,subscription,North West,32,15.55,19.9,True
CONS_08527,subscription,London,13,8.77,8.89,False
CONS_08528,mobile,South East,27,26.06,33.64,True
CONS_08529,mobile,Wales,5,17.95,18.96,False
CONS_08530,broadband,London,3,39.14,35.27,False
CONS_08531,mobile,North East,7,18.31,17.89,False
CONS_08532,broadband,South West,45,28.48,32.51,False
CONS_08533,broadband,London,20,20.41,19.95,False
CONS_08534,subscription,South West,11,10.44,11.62,False
CONS_08535,mobile,South East,6,17.95,17.45,False
CONS_08536,broadband,London,15,28.43,29.35,False
CONS_08537,broadband,South East,22,18.72,22.47,False
CONS_08538,subscription,Midlands,60,12.46,13.84,False
CONS_08539,broadband,Wales,24,30.08,26.94,False
CONS_08540,broadband,South East,15,29.45,39.87,False
CONS_08541,broadband,Midlands,19,25.62,24.68,False
CONS_08542,broadband,Midlands,5,23.63,28.71,False
CONS_08543,broadband,Midlands,9,32.07,32.39,False
CONS_08544,subscription,Scotland,110,11.72,11.12,False
CONS_08545,broadband,Midlands,37,28.12,28.39,False
CONS_08546,mobile,Wales,120,21.41,26.34,True
CONS_08547,mobile,London,44,26.21,34.92,True
CONS_08548,mobile,Midlands,1,27.14,26.96,False
CONS_08549,mobile,South East,65,20.22,27.62,True
CONS_08550,mobile,Midlands,120,21.82,21.86,False
CONS_08551,mobile,Midlands,17,31.72,33.36,False
CONS_08552,mobile,South East,14,15.85,17.24,False
CONS_08553,subscription,London,24,13.4,15.71,False
CONS_08554,mobile,Midlands,50,25.27,33.77,True
CONS_08555,subscription,South West,17,10.42,11.09,False
CONS_08556,broadband,South West,3,19.27,20.29,False
CONS_08557,mobile,Wales,32,24.67,24.37,False
CONS_08558,mobile,South East,23,20.58,21.06,False
CONS_08559,broadband,South East,5,36.54,36.74,False
CONS_08560,subscription,Midlands,7,11.45,10.74,False
CONS_08561,broadband,North West,11,23.63,30.32,False
CONS_08562,broadband,Midlands,3,21.88,23.35,False
CONS_08563,subscription,South East,55,10.39,11.1,False
CONS_08564,broadband,London,19,37.7,43.49,False
CONS_08565,mobile,Scotland,24,21.88,18.63,False
CONS_08566,broadband,Scotland,21,35.48,44.41,False
CONS_08567,subscription,Wales,37,11.45,11.19,False
CONS_08568,mobile,South East,1,24.09,23.5,False
CONS_08569,mobile,Midlands,8,20.59,20.64,False
CONS_08570,subscription,North West,47,14.67,16.61,False
CONS_08571,mobile,Midlands,4,19.1,23.73,False
CONS_08572,subscription,Wales,10,13.35,15.93,False
CONS_08573,subscription,North West,16,10.6,10.68,False
CONS_08574,mobile,Midlands,79,18.78,24.34,True
CONS_08575,subscription,Scotland,13,16.19,14.68,False
CONS_08576,mobile,North West,107,33.06,33.48,False
CONS_08577,broadband,Wales,1,26.26,26.12,False
CONS_08578,broadband,London,30,22.17,20.35,False
CONS_08579,mobile,South West,10,19.94,21.86,False
CONS_08580,broadband,South East,16,23.77,24.89,False
CONS_08581,mobile,South East,27,22.96,26.52,True
CONS_08582,broadband,Midlands,22,26.17,28.51,False
CONS_08583,mobile,South East,8,26.1,28.96,False
CONS_08584,broadband,North East,4,36.63,40.49,False
CONS_08585,subscription,North West,13,15.94,16.6,False
CONS_08586,broadband,South East,17,37.22,44.41,False
CONS_08587,broadband,London,120,29.58,29.77,False
CONS_08588,mobile,London,15,20.97,20.86,False
CONS_08589,mobile,London,19,22.14,22.75,False
CONS_08590,mobile,London,3,24.53,26.8,False
CONS_08591,mobile,South East,60,18.23,20.15,False
CONS_08592,broadband,South East,26,32.65,46.89,True
CONS_08593,subscription,North West,33,12.46,12.69,False
CONS_08594,mobile,South East,19,15.68,16.0,False
CONS_08595,broadband,London,22,27.41,31.84,False
CONS_08596,subscription,London,26,11.74,15.05,True
CONS_08597,mobile,London,18,18.71,17.64,False
CONS_08598,mobile,South East,10,32.1,41.84,False
CONS_08599,mobile,London,16,19.36,19.78,False
CONS_08600,mobile,South East,21,22.6,23.27,False
CONS_08601,mobile,South West,9,16.42,17.7,False
CONS_08602,broadband,South East,20,23.95,26.16,False
CONS_08603,broadband,London,23,21.08,20.94,False
CONS_08604,subscription,Wales,1,18.73,20.14,False
CONS_08605,mobile,North West,15,29.49,28.65,False
CONS_08606,mobile,London,4,20.56,20.51,False
CONS_08607,broadband,Midlands,28,30.54,28.12,False
CONS_08608,mobile,Midlands,16,19.88,21.04,False
CONS_08609,broadband,North East,2,34.35,35.45,False
CONS_08610,broadband,North East,1,25.78,22.97,False
CONS_08611,broadband,Scotland,23,36.42,36.1,False
CONS_08612,mobile,Midlands,24,21.33,22.27,False
CONS_08613,mobile,North West,5,38.14,42.76,False
CONS_08614,broadband,South West,10,26.45,24.99,False
CONS_08615,broadband,Scotland,11,29.09,29.72,False
CONS_08616,mobile,South East,75,24.2,23.2,False
CONS_08617,mobile,London,23,21.22,23.53,False
CONS_08618,mobile,Scotland,3,11.66,11.57,False
CONS_08619,broadband,Scotland,8,27.35,29.84,False
CONS_08620,mobile,Midlands,1,29.56,30.07,False
CONS_08621,subscription,London,45,18.07,23.58,True
CONS_08622,mobile,Midlands,3,18.86,17.23,False
CONS_08623,broadband,London,24,36.78,38.28,False
CONS_08624,mobile,Scotland,23,18.21,17.34,False
CONS_08625,broadband,North West,17,31.62,36.19,False
CONS_08626,broadband,South East,10,28.26,34.2,False
CONS_08627,broadband,North West,18,29.05,31.99,False
CONS_08628,subscription,South East,1,8.78,8.73,False
CONS_08629,mobile,London,18,18.58,19.48,False
CONS_08630,subscription,Midlands,23,16.43,17.6,False
CONS_08631,mobile,South East,3,30.3,34.58,False
CONS_08632,mobile,Midlands,26,21.76,22.44,False
CONS_08633,broadband,Midlands,6,22.46,24.29,False
CONS_08634,mobile,London,29,15.72,14.39,False
CONS_08635,broadband,South West,58,18.16,19.38,False
CONS_08636,mobile,Midlands,35,21.0,20.52,False
CONS_08637,broadband,Midlands,5,25.67,26.96,False
CONS_08638,broadband,Midlands,21,27.5,26.49,False
CONS_08639,mobile,Scotland,5,18.3,19.79,False
CONS_08640,broadband,North East,13,31.87,35.1,False
CONS_08641,broadband,London,54,27.67,33.62,True
CONS_08642,subscription,London,7,18.57,19.08,False
CONS_08643,broadband,Midlands,66,26.0,25.39,False
CONS_08644,broadband,South East,42,15.71,17.21,False
CONS_08645,broadband,Scotland,14,31.84,37.74,False
CONS_08646,broadband,North West,6,29.86,36.44,False
CONS_08647,mobile,South East,120,23.77,25.68,False
CONS_08648,broadband,South West,6,33.75,36.12,False
CONS_08649,mobile,London,2,20.18,19.02,False
CONS_08650,mobile,London,24,15.56,18.09,False
CONS_08651,broadband,Wales,104,28.76,36.17,True
CONS_08652,subscription,Midlands,78,14.51,12.62,False
CONS_08653,subscription,South West,4,11.19,12.88,False
CONS_08654,broadband,South East,11,36.12,37.89,False
CONS_08655,broadband,South West,82,25.57,22.04,False
CONS_08656,broadband,Scotland,11,28.37,30.5,False
CONS_08657,broadband,Midlands,47,30.04,31.05,False
CONS_08658,mobile,London,59,21.57,21.78,False
CONS_08659,mobile,South East,10,21.69,22.22,False
CONS_08660,mobile,Scotland,18,16.68,17.43,False
CONS_08661,broadband,Scotland,5,32.71,34.18,False
CONS_08662,broadband,London,5,31.13,28.96,False
CONS_08663,subscription,Scotland,11,11.5,12.43,False
CONS_08664,subscription,Wales,8,18.51,18.79,False
CONS_08665,broadband,South East,21,31.52,37.45,False
CONS_08666,mobile,North West,5,14.28,16.01,False
CONS_08667,mobile,South East,19,23.37,26.44,False
CONS_08668,mobile,South West,2,20.65,25.08,False
CONS_08669,mobile,Scotland,9,20.95,23.26,False
CONS_08670,subscription,Scotland,15,15.12,15.64,False
CONS_08671,broadband,North East,13,30.21,25.78,False
CONS_08672,broadband,Wales,21,27.5,29.34,False
CONS_08673,subscription,South East,20,14.14,16.99,False
CONS_08674,broadband,Wales,42,34.36,47.66,True
CONS_08675,broadband,North East,15,20.35,22.88,False
CONS_08676,mobile,London,61,25.87,26.0,False
CONS_08677,subscription,Wales,26,21.37,22.47,False
CONS_08678,mobile,London,6,14.35,14.37,False
CONS_08679,subscription,Midlands,25,9.87,13.31,True
CONS_08680,mobile,Wales,18,22.26,23.87,False
CONS_08681,broadband,North East,4,25.17,25.29,False
CONS_08682,mobile,Wales,19,25.4,29.82,False
CONS_08683,subscription,London,22,12.2,12.89,False
CONS_08684,subscription,North West,23,13.02,13.91,False
CONS_08685,broadband,South West,7,39.54,38.74,False
CONS_08686,broadband,South East,18,24.95,25.26,False
CONS_08687,subscription,London,11,11.87,11.33,False
CONS_08688,broadband,Midlands,12,28.15,32.99,False
CONS_08689,broadband,North West,8,37.93,38.1,False
CONS_08690,subscription,London,21,8.14,8.63,False
CONS_08691,mobile,South East,35,21.1,26.36,True
CONS_08692,broadband,South East,21,27.88,25.78,False
CONS_08693,broadband,Wales,22,24.14,22.9,False
CONS_08694,broadband,North West,3,36.5,37.45,False
CONS_08695,subscription,North West,70,15.72,16.05,False
CONS_08696,mobile,Midlands,13,16.09,17.17,False
CONS_08697,broadband,South East,14,26.97,33.15,False
CONS_08698,broadband,Midlands,15,27.35,24.37,False
CONS_08699,broadband,South East,4,19.12,21.64,False
CONS_08700,broadband,North West,7,27.87,30.35,False
CONS_08701,broadband,Scotland,10,32.86,32.74,False
CONS_08702,mobile,Midlands,16,19.0,19.21,False
CONS_08703,broadband,North East,8,26.2,29.99,False
CONS_08704,broadband,South East,68,22.04,22.95,False
CONS_08705,mobile,London,17,19.89,20.29,False
CONS_08706,mobile,North West,91,15.53,14.95,False
CONS_08707,broadband,Scotland,106,25.94,25.4,False
CONS_08708,broadband,South East,3,25.24,23.97,False
CONS_08709,broadband,South West,15,27.16,30.51,False
CONS_08710,broadband,Midlands,24,25.74,25.31,False
CONS_08711,mobile,North West,14,23.83,22.67,False
CONS_08712,broadband,North West,19,40.12,42.58,False
CONS_08713,subscription,London,8,10.47,10.27,False
CONS_08714,mobile,Scotland,21,21.98,26.03,False
CONS_08715,broadband,Scotland,20,30.42,31.94,False
CONS_08716,broadband,South West,3,20.08,21.36,False
CONS_08717,broadband,North West,9,29.02,30.88,False
CONS_08718,broadband,London,5,28.37,31.08,False
CONS_08719,mobile,London,39,19.07,21.13,False
CONS_08720,broadband,London,17,36.47,38.26,False
CONS_08721,subscription,North East,17,10.43,10.07,False
CONS_08722,mobile,Midlands,11,27.27,28.19,False
CONS_08723,mobile,Midlands,12,19.59,20.6,False
CONS_08724,subscription,South West,41,11.47,16.3,True
CONS_08725,mobile,London,23,30.4,27.93,False
CONS_08726,subscription,Midlands,20,11.82,10.46,False
CONS_08727,subscription,Midlands,9,12.12,11.51,False
CONS_08728,broadband,South East,4,27.71,24.82,False
CONS_08729,broadband,North West,27,27.55,27.74,False
CONS_08730,broadband,Wales,14,41.78,41.11,False
CONS_08731,broadband,South West,23,23.01,24.25,False
CONS_08732,mobile,London,20,20.7,22.93,False
CONS_08733,broadband,South West,6,33.64,36.03,False
CONS_08734,mobile,South West,21,17.81,19.3,False
CONS_08735,subscription,South West,37,15.57,17.58,False
CONS_08736,broadband,London,7,28.98,29.55,False
CONS_08737,mobile,South East,20,17.93,15.24,False
CONS_08738,broadband,Midlands,3,25.83,23.52,False
CONS_08739,subscription,South East,28,16.33,17.79,False
CONS_08740,mobile,London,15,22.41,23.83,False
CONS_08741,broadband,Midlands,4,25.07,27.74,False
CONS_08742,mobile,London,12,17.36,22.8,False
CONS_08743,broadband,North West,22,37.7,40.16,False
CONS_08744,mobile,North East,20,22.67,23.55,False
CONS_08745,mobile,North West,1,20.12,21.65,False
CONS_08746,mobile,South West,4,20.01,19.04,False
CONS_08747,mobile,North West,20,21.76,24.19,False
CONS_08748,subscription,South East,17,11.74,12.12,False
CONS_08749,subscription,London,75,10.85,12.99,False
CONS_08750,mobile,South East,19,27.38,25.22,False
CONS_08751,mobile,South East,13,19.5,20.42,False
CONS_08752,mobile,South West,19,22.87,22.77,False
CONS_08753,subscription,South West,7,12.1,11.63,False
CONS_08754,subscription,London,49,10.14,12.06,True
CONS_08755,broadband,London,10,31.44,34.58,False
CONS_08756,broadband,Wales,90,32.32,32.98,False
CONS_08757,broadband,North West,11,34.28,39.9,False
CONS_08758,broadband,South East,6,30.66,30.76,False
CONS_08759,broadband,South East,53,23.05,31.12,True
CONS_08760,broadband,South East,6,20.78,21.08,False
CONS_08761,mobile,Scotland,120,24.21,29.76,False
CONS_08762,broadband,London,54,39.12,36.76,False
CONS_08763,broadband,Midlands,120,29.84,29.34,False
CONS_08764,mobile,South East,69,16.84,13.77,False
CONS_08765,broadband,North West,23,29.07,29.36,False
CONS_08766,mobile,Scotland,11,24.64,27.25,False
CONS_08767,subscription,South East,13,12.38,13.39,False
CONS_08768,subscription,South West,15,10.01,10.6,False
CONS_08769,mobile,Midlands,24,26.27,25.64,False
CONS_08770,broadband,South West,3,41.28,42.55,False
CONS_08771,broadband,North West,3,23.04,23.36,False
CONS_08772,subscription,North West,55,20.38,24.78,True
CONS_08773,mobile,South East,24,27.15,28.4,False
CONS_08774,subscription,Scotland,35,12.84,13.63,False
CONS_08775,mobile,Scotland,6,17.22,17.53,False
CONS_08776,broadband,North West,3,17.12,17.95,False
CONS_08777,mobile,London,22,17.48,18.15,False
CONS_08778,subscription,South East,4,11.0,10.91,False
CONS_08779,subscription,London,6,14.67,15.45,False
CONS_08780,broadband,South East,5,19.79,18.7,False
CONS_08781,mobile,Scotland,13,21.7,23.04,False
CONS_08782,broadband,North East,22,25.68,24.6,False
CONS_08783,subscription,London,118,9.37,9.79,False
CONS_08784,broadband,London,2,29.29,31.82,False
CONS_08785,mobile,South East,6,21.43,20.83,False
CONS_08786,broadband,London,17,37.96,43.15,False
CONS_08787,mobile,Midlands,13,22.06,26.63,False
CONS_08788,mobile,London,48,20.31,20.18,False
CONS_08789,broadband,North East,15,33.95,35.13,False
CONS_08790,subscription,South West,1,10.57,12.19,False
CONS_08791,subscription,North West,3,13.75,12.47,False
CONS_08792,subscription,South West,56,12.86,13.5,False
CONS_08793,broadband,Wales,21,16.99,17.36,False
CONS_08794,mobile,North East,29,22.88,28.93,True
CONS_08795,mobile,South East,14,12.54,14.1,False
CONS_08796,mobile,North East,20,25.38,26.05,False
CONS_08797,mobile,London,35,30.34,41.83,True
CONS_08798,mobile,South East,23,19.45,21.11,False
CONS_08799,broadband,North East,18,50.55,49.54,False
CONS_08800,mobile,South East,42,22.96,25.93,False
CONS_08801,broadband,South East,2,26.31,25.18,False
